UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change,ambient_temperature,load_density,humidity,vibration_level,maintenance_due,shift_Morning,shift_Night
7862,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,300.41,0.0994428926234886,300.3,300.5,0.0,311.85,0.1080123450231792,311.7,312.0,0.0,1447.3,89.90618567274416,1317.0,1592.0,83.0,43.260000000000005,7.0429160627302645,32.1,56.5,-1.7000000000000028,14.8,6.7954232964178045,5.0,25.0,2.0,11.5,6729.73128696084,64264.2,2.0,300.5,0.429,43.32097189658013,1.498,0,True,False
7863,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0,300.43,0.094868329828167,300.3,300.5,0.0,311.88,0.103279555950901,311.7,312.0,0.0,1434.0,88.60649587423575,1317.0,1592.0,-116.0,44.92,7.477343556816325,32.1,56.5,11.200000000000005,17.0,6.831300510619633,7.0,27.0,2.0,11.5,7829.498155227507,74766.2,2.0,300.5,0.541,49.61862921651273,1.382,0,True,False
7864,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,300.45,0.0849836585853744,300.3,300.5,0.0,311.9,0.0816496581586241,311.8,312.0,-0.1000000000000227,1453.4,81.05992296511747,1350.0,1592.0,129.0,43.72,6.279384258560994,32.1,54.1,-9.6,19.3,6.961002482062949,9.0,30.0,3.0,11.399999999999975,7041.303974368363,67239.5,3.0,300.5,0.445,42.60298638890162,1.511,0,False,False
7865,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,300.47,0.067494855802765,300.3,300.5,0.0,311.91,0.0737864788101522,311.8,312.0,0.0,1431.3,81.61842112333797,1330.0,1592.0,-181.0,45.95,7.53985705729489,32.1,59.5,15.0,21.7,7.149980574935784,11.0,33.0,3.0,11.399999999999975,8286.997821394276,79135.0,3.0,300.5,0.595,74.61079519023873,1.33,0,True,False
7866,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,300.49,0.0316227766685142,300.4,300.5,0.0,311.92,0.0632455532884356,311.8,312.0,0.0,1410.4,59.71636663800399,1330.0,1511.0,53.0,47.79,5.837322445550437,42.2,59.5,-9.0,24.1,7.187179944546972,14.0,35.0,2.0,11.399999999999975,7313.784777189719,69841.5,2.0,300.5,0.505,38.10226302109148,1.383,0,False,True
7867,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,300.5,2.0492048909552774e-06,300.5,300.5,0.0,311.93,0.0483045892653847,311.9,312.0,0.0,1410.2,59.63555986154631,1330.0,1511.0,48.0,48.510000000000005,5.505845378625007,42.9,59.5,-1.1000000000000014,26.4,7.275529763053795,16.0,37.0,2.0,11.399999999999975,7402.786097065916,70691.4,2.0,300.5,0.494,39.08158249256692,1.431,0,True,False
7868,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,300.5,2.0492048909552774e-06,300.5,300.5,0.0,311.94,0.0516397780536889,311.9,312.0,0.1000000000000227,1413.1,61.48974620933912,1330.0,1511.0,30.0,48.01,6.231006695906999,38.1,59.5,-11.299999999999995,28.7,7.257945837324198,18.0,39.0,2.0,11.5,5829.130920956254,55664.1,2.0,300.5,0.381,49.92470563936843,1.461,0,True,False
7869,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1,300.49,0.0316227766685142,300.4,300.5,-0.1000000000000227,311.93999999999994,0.0516397780536889,311.9,312.0,-0.1000000000000227,1421.9,57.63187775297016,1330.0,1511.0,-23.0,47.510000000000005,6.101265806735376,38.1,59.5,8.600000000000001,31.0,7.13364485299404,20.0,41.0,2.0,11.5,7032.413267158705,67154.6,2.0,300.4,0.467,60.70940904605057,1.438,0,True,False
7870,M,300.5,312.0,1779,27.7,46,0,0,0,0,0,0,300.49,0.0316227766685142,300.4,300.5,0.1000000000000227,311.94999999999993,0.0527046277716603,311.9,312.0,0.1000000000000227,1462.8,123.82406874271084,1330.0,1779.0,341.0,45.8,8.761532083171282,27.7,59.5,-19.000000000000004,33.6,7.411702458484094,23.0,46.0,5.0,11.5,5160.41150871313,49278.3,5.0,300.5,0.2769999999999999,55.31374002797933,1.779,1,True,False
7871,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,300.5,0.0471404521236482,300.4,300.6,0.1000000000000227,311.96,0.069920589955073,311.9,312.1,0.1000000000000227,1450.6,134.59833249751205,1293.0,1779.0,-486.0,46.57000000000001,8.97998391485785,27.7,59.5,24.6,36.2,7.828722046966611,25.0,49.0,3.0,11.5,7081.55824823636,67623.9,3.0,300.6,0.523,37.24081553354036,1.293,0,False,True
7872,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,300.51,0.0567646212565099,300.4,300.6,0.0,311.98,0.1032795559510763,311.9,312.2,0.0999999999999659,1431.6,140.4470639699444,1293.0,1779.0,15.0,47.75,9.216320065815273,27.7,59.5,2.4000000000000057,38.9,8.184674024582023,27.0,52.0,3.0,11.599999999999966,7492.447151399369,71547.6,3.0,300.6,0.547,82.87457789354758,1.308,0,True,False
7873,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,300.52,0.0632455532361429,300.4,300.6,0.0,312.01,0.144913767499161,311.9,312.3,0.1000000000000227,1446.6,142.5554083310913,1293.0,1779.0,224.0,46.06,9.468567884203653,27.7,59.5,-17.5,41.6,8.275801404617821,30.0,54.0,2.0,11.699999999999989,5968.020732171458,56990.4,2.0,300.6,0.372,82.64347601790419,1.532,0,False,True
7874,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,300.54,0.0843274042954116,300.4,300.7,0.0999999999999659,312.06,0.1837873167239847,311.9,312.4,0.0999999999999659,1442.5,141.079370883516,1293.0,1779.0,-62.0,45.470000000000006,9.75602947469444,27.7,59.5,1.3999999999999986,44.2,8.310635755852765,33.0,56.0,2.0,11.699999999999989,5942.008344999735,56742.0,2.0,300.7,0.386,48.96781616203799,1.47,1,False,True
7875,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,300.56,0.096609178328822,300.4,300.7,0.0,312.1,0.1885618083451633,311.9,312.4,-0.0999999999999659,1464.3,138.5849518847139,1293.0,1779.0,78.0,43.31,8.630881247654173,27.7,54.7,-0.7000000000000028,46.7,8.3273311717646,35.0,58.0,2.0,11.600000000000025,6143.824257066343,58669.2,2.0,300.7,0.379,71.57628076342908,1.548,1,False,False
7876,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0,300.58000000000004,0.1032795559181524,300.4,300.7,0.0,312.14,0.1837873167240853,311.9,312.4,0.0,1515.8,190.85061057160564,1293.0,1898.0,350.0,40.66,10.118102588924446,24.0,54.7,-13.9,49.2,8.175845182257826,37.0,60.0,2.0,11.600000000000025,4770.194285210742,45552.0,2.0,300.7,0.24,63.92877056916119,1.898,0,False,False
7877,H,300.7,312.2,1335,49.0,62,0,0,0,0,0,0,300.6,0.1054092553575945,300.4,300.7,0.0,312.17,0.16363916948168,311.9,312.4,-0.1000000000000227,1506.2,197.87526935476657,1293.0,1898.0,-563.0,40.62,10.080432089504434,24.0,54.7,25.0,51.7,7.846442930811189,39.0,62.0,2.0,11.5,6850.242781152544,65415.0,2.0,300.7,0.49,46.873834750281205,1.335,1,False,False
7878,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0,300.62,0.1032795559176485,300.4,300.7,0.0,312.2,0.1563471920289563,311.9,312.4,0.1000000000000227,1502.1,199.33525640097807,1293.0,1898.0,85.0,42.190000000000005,10.838455199478815,24.0,54.7,4.799999999999997,54.5,7.806692285741862,41.0,67.0,5.0,11.600000000000025,8000.170412121527,76396.0,5.0,300.7,0.5379999999999999,48.10857758708077,1.42,0,True,False
7879,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,300.65,0.0707106781455479,300.5,300.7,0.0,312.24,0.1173787791242406,312.0,312.4,0.0,1500.1,200.14852818177948,1293.0,1898.0,-2.0,42.42,10.968419312837211,24.0,54.7,-4.799999999999997,57.3,7.439384681831445,46.0,69.0,2.0,11.600000000000025,7276.1380252242,69482.0,2.0,300.7,0.49,59.55765871552252,1.418,0,False,False
7880,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0,300.67999999999995,0.0632455532328596,300.6,300.8,0.1000000000000227,312.27000000000004,0.0823272603012841,312.1,312.4,0.0,1475.7,175.75680799205196,1293.0,1898.0,117.0,43.67999999999999,9.745061427318928,24.0,54.7,-8.700000000000003,59.8,7.420691791638881,49.0,71.0,2.0,11.5,6478.016411579712,61860.49999999999,2.0,300.8,0.4029999999999999,55.961847074868,1.535,0,True,False
7881,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,300.69,0.0567646212524027,300.6,300.8,-0.1000000000000227,312.3,0.0666666667488288,312.2,312.4,0.0999999999999659,1492.1,164.07819951338712,1308.0,1898.0,-78.0,43.17,9.37005276873542,24.0,54.7,6.900000000000006,62.3,7.587270040436334,52.0,74.0,3.0,11.699999999999989,7201.619447481051,68770.40000000001,3.0,300.7,0.472,49.56146641156321,1.457,0,True,False
7882,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,300.71,0.0567646212519916,300.6,300.8,0.1000000000000227,312.32,0.0632455532900687,312.2,312.4,0.0,1510.6,150.91587060345623,1335.0,1898.0,36.0,41.61,8.494893891169035,24.0,53.8,-8.100000000000001,65.0,8.286535263094542,54.0,79.0,5.0,11.599999999999966,6113.151840791795,58376.3,5.0,300.8,0.391,75.37557981525745,1.493,0,False,False
7883,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0,300.72,0.0421637021787041,300.7,300.8,-0.1000000000000227,312.32,0.0632455532900687,312.2,312.4,-0.0999999999999659,1524.4,159.17369967009526,1335.0,1898.0,177.0,40.62,9.5742478671811,24.0,53.8,-11.8,67.7,8.692908987589592,56.0,81.0,2.0,11.600000000000025,4774.278355660409,45591.0,2.0,300.7,0.273,59.073145881869245,1.67,1,False,False
7884,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0,300.72,0.0421637021787041,300.7,300.8,0.0,312.31000000000006,0.0567646213163015,312.2,312.4,0.0,1522.0,160.26228502052203,1335.0,1898.0,-224.0,41.3,9.655971094497788,24.0,53.8,18.1,70.7,9.357706271652429,58.0,86.0,5.0,11.600000000000025,6874.684371997472,65648.4,5.0,300.7,0.4539999999999999,67.74240311945638,1.446,0,False,True
7885,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,300.73,0.048304589191371,300.7,300.8,0.1000000000000227,312.32,0.0632455532900687,312.2,312.4,0.0999999999999659,1513.7,160.91409026074618,1335.0,1898.0,19.0,43.42,11.052782455110442,24.0,59.1,13.700000000000005,74.0,10.165300454644608,60.0,91.0,5.0,11.599999999999966,9066.793477892825,86581.5,5.0,300.8,0.591,44.46367500839377,1.465,0,True,False
7886,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0,300.73,0.048304589191371,300.7,300.8,-0.1000000000000227,312.32,0.0632455532900687,312.2,312.4,-0.0999999999999659,1482.9,95.2709003024735,1335.0,1670.0,125.0,44.65,9.176691488039838,27.3,59.1,-22.800000000000004,77.3,10.467409740071286,62.0,93.0,2.0,11.600000000000025,6044.110106241403,57716.99999999999,2.0,300.7,0.363,61.67538312582434,1.59,0,False,True
7887,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0,300.72,0.063245553232115,300.6,300.8,-0.0999999999999659,312.32,0.0632455532900687,312.2,312.4,-0.1000000000000227,1566.8,227.8014730222562,1418.0,2174.0,584.0,41.6,12.15538289538146,18.5,59.1,-17.799999999999997,80.6,10.3085724844203,67.0,95.0,2.0,11.599999999999966,4211.723831157597,40219.0,2.0,300.6,0.185,50.89880247233108,2.174,0,True,False
7888,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,300.72,0.063245553232115,300.6,300.8,0.0999999999999659,312.33,0.0674948558523432,312.2,312.4,0.1999999999999886,1583.8,221.89577132818863,1418.0,2174.0,-584.0,40.01,11.39858178312841,18.5,59.1,19.4,83.7,10.424863441679513,69.0,98.0,3.0,11.699999999999989,6310.517163265817,60261.0,3.0,300.7,0.379,61.32068051974391,1.59,0,True,False
7889,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,300.72,0.063245553232115,300.6,300.8,0.0,312.33000000000004,0.0674948558523432,312.2,312.4,-0.0999999999999659,1599.7,214.2605112162877,1446.0,2174.0,-13.0,38.42999999999999,11.10525901443903,18.5,59.1,-4.699999999999996,86.8,10.174041041346689,71.0,100.0,2.0,11.600000000000025,5482.749386946955,52356.4,2.0,300.7,0.332,74.0412916705464,1.577,0,True,False
7890,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0,300.71000000000004,0.0567646212519904,300.6,300.8,0.0,312.34,0.0699205899565263,312.2,312.4,0.0999999999999659,1583.3,225.7324128746704,1371.0,2174.0,-206.0,40.57000000000001,13.342251184364144,18.5,61.7,28.5,89.9,9.527154174598518,74.0,102.0,2.0,11.699999999999989,8858.317389400605,84590.7,2.0,300.7,0.617,73.44566050456308,1.371,0,False,False
7891,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,300.72,0.063245553232115,300.6,300.8,0.1000000000000227,312.34,0.0699205899565263,312.2,312.4,0.0,1614.3,227.7376902393491,1371.0,2174.0,396.0,38.41,13.886960310545582,18.5,61.7,-36.1,93.0,8.793937305510214,79.0,105.0,3.0,11.599999999999966,4737.019066788834,45235.2,3.0,300.8,0.256,52.7110339017138,1.767,0,True,False
7892,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,300.72,0.063245553232115,300.6,300.8,0.0,312.35,0.0849836586245235,312.2,312.5,0.1000000000000227,1616.7,226.44010736223467,1371.0,2174.0,-250.0,38.42,13.88754837975377,18.5,61.7,13.6,95.8,8.283853102399876,81.0,107.0,2.0,11.699999999999989,6227.306845847736,59466.4,2.0,300.8,0.392,69.71385585398195,1.517,0,False,False
7893,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,300.73999999999995,0.0843274042924401,300.6,300.9,0.0999999999999659,312.38,0.1135292424879933,312.2,312.6,0.1000000000000227,1605.2,226.35262558916645,1371.0,2174.0,38.0,39.75,13.329937067451691,18.5,61.7,1.3999999999999986,98.6,7.411702458494815,86.0,109.0,2.0,11.700000000000044,6611.272299969481,63133.0,2.0,300.9,0.406,82.06449751971385,1.555,0,False,True
7894,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,300.76,0.0966091783262655,300.6,300.9,0.0,312.42,0.1475729575119056,312.2,312.7,0.0999999999999659,1602.2,228.8817258857568,1371.0,2174.0,-139.0,39.59,13.2640240249079,18.5,61.7,3.199999999999996,101.2,7.052186422185997,91.0,112.0,3.0,11.800000000000011,6494.802988325395,62020.8,3.0,300.9,0.4379999999999999,66.28346649624532,1.416,0,False,False
7895,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0,300.76,0.0966091783262655,300.6,300.9,-0.0999999999999659,312.44,0.1577621275843308,312.2,312.7,-0.0999999999999659,1614.5,223.94108848335372,1371.0,2174.0,172.0,37.24,11.36986269828182,18.5,61.7,-8.199999999999996,103.5,7.10633520177151,93.0,114.0,2.0,11.800000000000011,5920.100972228702,56532.8,2.0,300.8,0.356,42.420506169131855,1.588,0,False,False
7896,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,300.77,0.094868329823605,300.6,300.9,0.0,312.47,0.1567021236825525,312.2,312.7,0.0,1597.7,232.1350421150932,1371.0,2174.0,-166.0,38.61,12.049107850791335,18.5,61.7,14.4,105.9,7.21803297304348,95.0,117.0,3.0,11.800000000000011,7445.574589007809,71100.0,3.0,300.8,0.5,68.98543146395475,1.422,0,False,True
7897,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0,300.79,0.0737864787608171,300.7,300.9,0.0,312.51000000000005,0.1286683938139009,312.3,312.7,0.0,1517.9,123.97531116225063,1371.0,1767.0,-46.0,42.12,10.560492412761745,25.6,61.7,3.6000000000000014,108.3,7.180993431734605,98.0,119.0,2.0,11.800000000000011,7723.458931193339,73753.6,2.0,300.8,0.536,40.24521931746557,1.376,0,False,False
7898,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,300.8,0.0666666666925623,300.7,300.9,0.0,312.52000000000004,0.1229272594757182,312.3,312.7,-0.1000000000000227,1502.3,123.7093816616604,1371.0,1767.0,58.0,43.4,10.765892645036068,25.6,61.7,-2.8999999999999986,110.6,7.198765326233163,100.0,121.0,2.0,11.699999999999989,7613.524132268721,72703.8,2.0,300.8,0.507,78.60552043965136,1.434,0,False,False
7899,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,300.81,0.0567646212499617,300.7,300.9,0.0,312.54,0.0966091783654495,312.4,312.7,0.0,1486.9,122.96020132998524,1371.0,1767.0,-11.0,44.81,10.189477142839102,25.6,61.7,-3.4000000000000057,112.9,7.109461614243716,102.0,123.0,2.0,11.699999999999989,7048.466805618547,67307.9,2.0,300.8,0.473,60.83302479009701,1.423,0,True,False
7900,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,300.83,0.0483045891889747,300.8,300.9,0.0999999999999659,312.54,0.0966091783654495,312.4,312.7,-0.1000000000000227,1486.2,123.71095343581908,1364.0,1767.0,-59.0,43.89,8.81809377233961,25.6,53.6,5.200000000000003,115.2,6.908931417614417,105.0,125.0,2.0,11.5,7498.981664118835,71610.0,2.0,300.9,0.525,54.25703681557898,1.364,1,False,True
7901,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,300.83000000000004,0.0483045891889747,300.8,300.9,-0.0999999999999659,312.54,0.0966091783654495,312.4,312.7,0.0,1492.0,138.78040207464218,1364.0,1825.0,461.0,43.71,9.24114591258978,23.8,53.6,-28.7,117.4,6.801960501696435,107.0,127.0,2.0,11.599999999999966,4548.502563622422,43435.0,2.0,300.8,0.238,37.85032973248462,1.825,0,False,False
7902,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,300.83,0.0483045891889747,300.8,300.9,0.0,312.53000000000003,0.1059349905995643,312.4,312.7,0.0,1476.8,143.96511923224682,1364.0,1825.0,-460.0,44.24,9.104724048536374,23.8,53.6,20.7,119.6,6.619835513228371,109.0,129.0,2.0,11.599999999999966,6360.939725355933,60742.5,2.0,300.8,0.445,54.03918672960548,1.365,0,True,False
7903,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0,300.81,0.0567646212499617,300.7,300.9,-0.1000000000000227,312.5,0.1247219129369125,312.3,312.7,-0.0999999999999659,1464.3,141.83170778543467,1364.0,1825.0,65.0,44.9,9.050598506912642,23.8,53.6,2.700000000000003,121.8,6.356099432826936,112.0,131.0,2.0,11.600000000000025,7068.164591556557,67496.0,2.0,300.7,0.472,80.16033339578948,1.43,0,True,False
7904,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0,300.8,0.047140452115725,300.7,300.9,0.1000000000000227,312.46,0.1173787791248534,312.3,312.6,0.0,1466.2,141.23880486608337,1364.0,1825.0,5.0,45.0,9.042615157623642,23.8,53.6,-2.4000000000000057,124.0,6.394442031082725,114.0,134.0,3.0,11.5,6732.223617132687,64287.99999999999,3.0,300.8,0.4479999999999999,36.04914981431516,1.435,1,False,True
7905,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0,300.8,0.047140452115725,300.7,300.9,0.0,312.44,0.10749677002872,312.3,312.6,0.0999999999999659,1488.5,175.94648807710274,1364.0,1825.0,376.0,43.95,10.711079414429667,23.8,53.6,-19.7,126.2,6.356099432827811,117.0,136.0,2.0,11.599999999999966,4760.151660694767,45456.100000000006,2.0,300.8,0.251,58.73240788909025,1.811,0,True,False
7906,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0,300.8,0.047140452115725,300.7,300.9,0.0,312.42,0.0918936584073458,312.3,312.6,0.0,1492.8,174.66145030378502,1364.0,1825.0,-346.0,43.32,10.498867663811158,23.8,53.6,18.6,128.4,6.619835513230052,119.0,139.0,3.0,11.599999999999966,6704.21108263818,64020.50000000001,3.0,300.8,0.437,81.55790455553111,1.465,0,False,True
7907,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,300.81,0.0567646212499617,300.7,300.9,0.0999999999999659,312.4,0.0666666667493981,312.3,312.5,0.0,1492.4,174.9629802113687,1364.0,1825.0,-93.0,43.06,10.245128923867393,23.8,52.5,7.299999999999997,130.7,6.976946164174063,121.0,142.0,3.0,11.5,7327.450705232834,69972.0,3.0,300.9,0.51,54.742049988251054,1.372,0,True,False
7908,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0,300.81,0.0567646212499617,300.7,300.9,-0.0999999999999659,312.38,0.063245553290489,312.3,312.5,-0.0999999999999659,1534.8,207.5742437458599,1364.0,1858.0,486.0,40.62,11.093822104616988,23.8,52.5,-24.7,133.0,7.211102550928762,123.0,144.0,2.0,11.5,5117.172721824222,48865.4,2.0,300.8,0.263,56.40878437310752,1.858,0,False,True
7909,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,300.8,0.0666666666925623,300.7,300.9,-0.1000000000000227,312.36,0.0516397780560259,312.3,312.4,0.0,1564.0,210.61550011546544,1364.0,1858.0,-143.0,38.57000000000001,11.604601577726791,23.8,52.5,0.5,135.3,7.334090869965152,125.0,146.0,2.0,11.600000000000025,4813.129384809802,45962.0,2.0,300.7,0.268,63.928002759956,1.715,0,True,False
7910,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,300.78000000000003,0.0632455532310288,300.7,300.9,0.0,312.34000000000003,0.0699205899566574,312.2,312.4,-0.1000000000000227,1586.6,198.5498538011121,1365.0,1858.0,-125.0,37.17,10.53228370297736,23.8,51.0,11.7,137.6,7.351492667783043,127.0,148.0,2.0,11.5,6410.419809649972,61215.0,2.0,300.7,0.385,58.14686667885917,1.59,1,False,False
7911,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0,300.78,0.0632455532310288,300.7,300.9,0.1000000000000227,312.32,0.0788810638443013,312.2,312.4,0.0,1570.5,182.98831170930265,1365.0,1858.0,74.0,37.36,10.278369952910396,25.1,51.0,-12.8,139.9,7.264066813204311,129.0,150.0,2.0,11.399999999999975,4478.319383741226,42764.8,2.0,300.8,0.257,43.43008456187762,1.664,0,False,True
7912,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0,300.77000000000004,0.0674948557971423,300.7,300.9,-0.1000000000000227,312.29,0.0994428926563188,312.1,312.4,-0.0999999999999659,1585.2,170.09592065132182,1372.0,1858.0,-152.0,36.6,9.968060103261076,25.1,51.0,11.2,142.3,7.22726319801413,131.0,153.0,3.0,11.400000000000034,5842.608353440154,55792.8,3.0,300.7,0.369,35.92777695349302,1.512,0,False,False
7913,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,300.77,0.0674948557971423,300.7,300.9,0.0,312.27000000000004,0.1159501809200816,312.1,312.4,0.0,1592.0,164.4681664571484,1372.0,1858.0,-14.0,36.28,9.63578976755137,25.1,51.0,7.100000000000001,144.7,7.040359839291552,134.0,155.0,2.0,11.400000000000034,6902.288499447014,65912.0,2.0,300.7,0.44,65.49058289893509,1.498,0,False,False
7914,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,300.76000000000005,0.0699205899033532,300.7,300.9,0.0,312.25,0.1269295518075018,312.1,312.4,0.0,1588.0,169.1311128483812,1372.0,1858.0,-103.0,35.989999999999995,9.391420434512623,25.1,51.0,-2.1000000000000014,147.0,6.91214711777945,136.0,157.0,2.0,11.400000000000034,6120.922046621673,58450.5,2.0,300.7,0.419,81.0403293503906,1.395,0,True,False
7915,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0,300.75,0.0707106781438736,300.7,300.9,0.0,312.22,0.122927259474999,312.1,312.4,0.0,1555.9,151.66443221796868,1372.0,1858.0,95.0,37.79,8.777173678228076,25.7,51.0,1.2000000000000028,149.3,6.6674999479273165,139.0,159.0,2.0,11.400000000000034,6724.997954029432,64219.0,2.0,300.7,0.431,40.31820665135828,1.49,0,True,False
7916,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,300.75,0.0707106781438736,300.7,300.9,0.1000000000000227,312.19,0.1100504935109947,312.1,312.4,0.0,1562.1,148.77533397710377,1372.0,1858.0,37.0,36.93,8.552199197347653,25.7,51.0,-8.0,151.8,7.052186422195268,142.0,164.0,5.0,11.300000000000011,5612.738018976988,53597.7,5.0,300.8,0.351,45.54763596263767,1.527,0,True,False
7917,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,300.74,0.0516397779841949,300.7,300.8,0.0,312.16,0.084327404335692,312.1,312.3,0.0,1576.1,134.8327770899065,1395.0,1858.0,-15.0,35.54,7.000031745960038,25.7,44.0,2.0,154.5,7.989576542808919,144.0,169.0,5.0,11.300000000000011,5874.275607388339,56095.2,5.0,300.8,0.371,53.51147429124868,1.512,0,False,False
7918,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,300.75,0.0707106781438736,300.7,300.9,0.0999999999999659,312.14,0.0699205899557573,312.1,312.3,0.0,1537.7,94.1807364120184,1395.0,1715.0,-38.0,37.15,6.470145112575168,25.7,44.0,5.299999999999997,157.2,8.586811592984303,146.0,171.0,2.0,11.200000000000044,6544.7333675664495,62497.6,2.0,300.9,0.424,75.43711145105598,1.474,0,True,False
7919,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,300.76000000000005,0.0699205899033532,300.7,300.9,-0.0999999999999659,312.12,0.0421637022643804,312.1,312.2,0.0,1516.7,70.75317032550745,1395.0,1664.0,31.0,38.6,5.434866859250474,25.7,44.0,-1.1000000000000014,159.9,8.912537984963464,148.0,173.0,2.0,11.300000000000011,6509.013459095132,62156.49999999999,2.0,300.8,0.413,48.46301582354888,1.505,0,True,False
