UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change
6828,M,301.0,310.9,1515,41.8,170,0,0,0,0,0,0,300.91999999999996,0.07888106380293014,300.8,301.0,0.0,310.73,0.12516655574507593,310.6,310.9,0.0,1599.4,187.66116036918666,1268.0,1828.0,-307.0,34.72,10.84207852151376,21.6,56.3,20.199999999999996,159.4,7.57481206221183,148.0,170.0,2.0,9.899999999999977,6631.587932462694,63326.99999999999,2.0
6829,L,301.0,310.9,1392,52.9,173,0,0,0,0,0,0,300.91999999999996,0.07888106380293014,300.8,301.0,0.0,310.75,0.1354006401159023,310.6,310.9,0.0,1572.9,197.0969586551493,1268.0,1828.0,-123.0,37.019999999999996,12.075392793243328,21.6,56.3,11.100000000000001,161.9,7.519604008490335,151.0,173.0,3.0,9.899999999999977,7711.227663795362,73636.8,3.0
6830,H,300.9,310.9,1474,35.7,175,0,0,0,0,0,0,300.91999999999996,0.07888106380293014,300.8,301.0,-0.10000000000002274,310.77,0.1418136492782669,310.6,310.9,0.0,1584.4,186.28842631193245,1268.0,1828.0,82.0,35.99,11.656323986956236,21.6,56.3,-17.199999999999996,164.3,7.484057129069611,153.0,175.0,2.0,10.0,5510.542009955713,52621.8,2.0
6831,M,301.0,310.9,1359,53.4,180,0,0,0,0,0,0,300.94,0.06992058990970465,300.8,301.0,0.10000000000002274,310.8,0.13333333337299683,310.6,310.9,0.0,1565.2,199.53657420243283,1268.0,1828.0,-115.0,37.88,12.858183732117459,21.6,56.3,17.699999999999996,167.0,7.817359599710478,155.0,180.0,5.0,9.899999999999977,7599.575460886781,72570.59999999999,5.0
6832,L,301.1,311.0,1565,52.3,183,0,0,0,0,0,0,300.96999999999997,0.0674948558035831,300.9,301.1,0.10000000000002274,310.84,0.1264911064488997,310.6,311.0,0.10000000000002274,1567.2,199.4118017236322,1268.0,1828.0,206.0,39.36,13.637709159206734,21.6,56.3,-1.1000000000000014,169.8,8.052604823566531,158.0,183.0,3.0,9.899999999999977,8571.25959666659,81849.5,3.0
6833,M,301.1,311.1,1384,42.5,185,0,0,0,0,0,0,300.98999999999995,0.07378647876682351,300.9,301.1,0.0,310.89,0.1197219000188158,310.7,311.1,0.10000000000002274,1534.7,200.21602222488127,1268.0,1828.0,-181.0,40.690000000000005,13.177544030154706,21.6,56.3,-9.799999999999997,172.5,8.181958472427905,161.0,185.0,2.0,10.0,6159.615996138387,58820.0,2.0
6834,L,301.1,311.1,1387,53.1,188,0,0,0,0,0,0,301.01000000000005,0.07378647876663691,300.9,301.1,0.0,310.93,0.11595018091973174,310.7,311.1,0.0,1546.6,185.60663302323223,1359.0,1828.0,3.0,40.37,12.789496558591418,21.6,53.4,10.600000000000001,175.2,8.41691418778537,164.0,188.0,3.0,10.0,7712.578548636406,73649.7,3.0
6835,L,301.1,311.0,1378,51.1,190,0,0,0,0,0,0,301.03000000000003,0.06749485580295904,300.9,301.1,0.0,310.96,0.0843274043360269,310.9,311.1,-0.10000000000002274,1510.4,178.87500291171293,1359.0,1828.0,-9.0,42.95,11.988906909676405,21.6,53.4,-2.0,177.8,8.586811592986024,166.0,190.0,2.0,9.899999999999977,7373.925332554938,70415.8,2.0
6836,L,301.0,310.9,1809,25.7,192,0,0,0,0,0,0,301.03000000000003,0.06749485580295904,300.9,301.1,-0.10000000000002274,310.96,0.0843274043360269,310.9,311.1,-0.10000000000002274,1508.5,175.1895798524773,1359.0,1822.0,431.0,43.01,11.890748037398096,21.6,53.4,-25.400000000000002,180.4,8.55310210132377,168.0,192.0,2.0,9.899999999999977,4868.557551194638,46491.299999999996,2.0
6837,H,301.1,311.0,1339,52.8,194,0,0,0,0,0,0,301.04,0.06992058990870709,300.9,301.1,0.10000000000002274,310.96999999999997,0.08232726030143465,310.9,311.1,0.10000000000002274,1460.2,142.72802418897146,1339.0,1809.0,-470.0,46.13,9.502169342956263,25.7,53.4,27.099999999999998,183.0,8.313309275567242,170.0,194.0,2.0,9.899999999999977,7403.60291115585,70699.2,2.0
6838,M,301.0,311.0,1423,38.6,199,0,0,0,0,0,0,301.04,0.06992058990870709,300.9,301.1,-0.10000000000002274,310.97999999999996,0.07888106384428595,310.9,311.1,0.0,1451.0,141.76506386741443,1339.0,1809.0,84.0,45.81,9.71567462059785,25.7,53.4,-14.199999999999996,185.9,8.332666640005659,173.0,199.0,5.0,10.0,5752.025765261647,54927.8,5.0
6839,L,301.1,311.1,1570,41.6,202,0,0,0,0,0,0,301.05,0.07071067814890956,300.9,301.1,0.10000000000002274,311.0,0.081649658160304,310.9,311.1,0.10000000000002274,1468.8,144.67880133438442,1339.0,1809.0,147.0,44.68,9.453018330435638,25.7,53.4,3.0,188.8,8.390470785369459,175.0,202.0,3.0,10.0,6839.456646375219,65312.0,3.0
6840,L,301.2,311.2,1558,34.1,204,0,0,0,0,0,0,301.08000000000004,0.06324555323683904,301.0,301.2,0.0999999999999659,311.03000000000003,0.09486832986350383,310.9,311.2,0.0999999999999659,1477.2,147.42666726959857,1339.0,1809.0,-12.0,44.519999999999996,9.633713948651433,25.7,53.4,-7.5,191.7,8.097324661072543,180.0,204.0,2.0,10.0,5563.53020604626,53127.8,2.0
6841,L,301.1,311.1,1799,21.7,206,0,0,0,0,0,0,301.09000000000003,0.056764621256916684,301.0,301.2,-0.0999999999999659,311.05,0.0849836586253745,310.9,311.2,-0.0999999999999659,1521.2,171.86415824390934,1339.0,1809.0,241.0,41.35,11.43428081594014,21.7,53.1,-12.400000000000002,194.3,8.097324661073015,183.0,206.0,2.0,10.0,4088.0812162878137,39038.299999999996,2.0
6842,M,301.1,311.2,1591,35.0,208,0,0,0,0,0,0,301.09000000000003,0.056764621256916684,301.0,301.2,0.0,311.07000000000005,0.09486832986393794,310.9,311.2,0.0999999999999659,1523.8,172.79454723906707,1339.0,1809.0,-208.0,39.62,10.889219949615825,21.7,53.1,13.3,196.8,8.080154013943718,185.0,208.0,2.0,10.099999999999966,5831.319563838255,55685.0,2.0
6843,L,301.2,311.2,1635,29.6,211,0,0,0,0,0,0,301.1,0.06666666669819094,301.0,301.2,0.0999999999999659,311.08000000000004,0.10327955595305255,310.9,311.2,0.0,1548.9,168.40523216996797,1339.0,1809.0,44.0,38.33,11.267657747336496,21.7,53.1,-5.399999999999999,199.4,8.044321668809662,188.0,211.0,3.0,10.0,5068.017268771055,48396.0,3.0
6844,L,301.3,311.3,1509,42.5,213,0,0,0,0,0,0,301.12,0.09189365836997494,301.0,301.3,0.10000000000002274,311.1,0.12472191293749868,310.9,311.3,0.10000000000002274,1561.1,159.56012450901358,1339.0,1809.0,-126.0,37.27,10.16880305422213,21.7,52.8,12.899999999999999,201.9,7.992357460596638,190.0,213.0,2.0,10.0,6715.93969521158,64132.5,2.0
6845,M,301.3,311.4,1838,23.2,215,0,0,0,0,0,0,301.14,0.10749676999658037,301.0,301.3,0.0,311.14,0.15055453057938498,310.9,311.4,0.0999999999999659,1607.1,167.0405473064638,1339.0,1838.0,329.0,34.480000000000004,9.772387403063759,21.7,52.8,-19.3,204.4,7.76316086828368,192.0,215.0,2.0,10.099999999999966,4465.417909910483,42641.6,2.0
6846,M,301.3,311.5,1648,32.4,0,0,0,0,0,0,0,301.17,0.1059349905664596,301.0,301.3,0.0,311.2,0.16329931622055066,311.0,311.5,0.10000000000002274,1591.0,152.54871717294006,1339.0,1838.0,-190.0,35.15,9.322881052073674,21.7,52.8,9.2,185.2,65.38909185279651,0.0,215.0,-215.0,10.199999999999989,5591.532268565256,53395.2,-215.0
6847,M,301.2,311.5,1498,49.5,3,0,0,0,0,0,0,301.18,0.10327955591860398,301.0,301.3,-0.10000000000002274,311.25,0.1715938357167262,311.0,311.5,0.0,1606.9,129.98157989157397,1423.0,1838.0,-150.0,34.82,8.663820045325343,21.7,49.5,17.1,166.1,86.89259014566369,0.0,215.0,3.0,10.300000000000011,7765.074561877892,74151.0,3.0
6848,L,301.2,311.4,1757,28.0,6,0,0,0,0,0,0,301.2,0.08164965811753683,301.1,301.3,0.0,311.29,0.15238839271361226,311.1,311.5,-0.10000000000002274,1640.3,120.00560172109849,1498.0,1838.0,259.0,33.76,8.797373345367465,21.7,49.5,-21.5,146.8,99.3185671351424,0.0,215.0,3.0,10.199999999999989,5151.7930728667825,49196.0,3.0
6849,M,301.1,311.3,1389,53.3,8,0,0,0,0,0,0,301.2,0.08164965811753683,301.1,301.3,-0.0999999999999659,311.31,0.13703203198317118,311.1,311.5,-0.0999999999999659,1622.2,143.1959031071251,1389.0,1838.0,-368.0,34.93,10.557782805957942,21.7,53.3,25.299999999999997,127.4,106.05679820004184,0.0,215.0,2.0,10.199999999999989,7752.790934602354,74033.7,2.0
6850,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0,301.19,0.08755950360027286,301.1,301.3,0.0,311.32,0.13165611776523437,311.1,311.5,0.0,1616.2,147.38068620638583,1389.0,1838.0,109.0,35.28,10.585188813725779,21.7,53.3,-15.699999999999996,108.1,108.10946099003291,0.0,215.0,3.0,10.199999999999989,5898.319263163813,56324.8,3.0
6851,M,301.0,311.2,1521,35.8,13,0,0,0,0,0,0,301.18,0.10327955591860122,301.0,301.3,-0.10000000000002274,311.33000000000004,0.11595018092330626,311.2,311.5,-0.10000000000002274,1588.4,134.74601622640805,1389.0,1838.0,23.0,36.69,9.45391747137438,23.2,53.3,-1.8000000000000043,88.8,105.89491646596247,0.0,215.0,2.0,10.199999999999989,5702.179161824689,54451.799999999996,2.0
6852,M,301.0,311.2,1394,41.3,16,0,0,0,0,0,0,301.17,0.11595018089049489,301.0,301.3,0.0,311.33,0.11595018092330626,311.2,311.5,0.0,1568.7,148.06608884773456,1389.0,1838.0,-127.0,37.32,9.538320373921048,23.2,53.3,5.5,69.6,99.06698070833917,0.0,215.0,3.0,10.199999999999989,6028.946685700077,57572.2,3.0
6853,H,301.0,311.2,1602,32.7,19,0,0,0,0,0,0,301.15,0.12692955178065343,301.0,301.3,0.0,311.33000000000004,0.11595018092330626,311.2,311.5,0.0,1565.4,146.78646622446234,1389.0,1838.0,208.0,37.629999999999995,9.307111975974873,23.2,53.3,-8.599999999999994,50.4,86.41527642725978,0.0,215.0,3.0,10.199999999999989,5485.786259845425,52385.4,3.0
6854,L,300.9,311.1,1417,40.7,24,0,0,0,0,0,0,301.11,0.13703203195591826,300.9,301.3,-0.10000000000002274,311.31,0.1370320319831696,311.1,311.5,-0.0999999999999659,1556.2,153.4461903513147,1389.0,1838.0,-185.0,37.45,9.21945406915914,23.2,53.3,8.0,31.5,64.88836567520916,0.0,215.0,5.0,10.200000000000045,6039.387245285506,57671.9,5.0
6855,L,301.0,311.2,1511,42.9,26,0,0,0,0,0,0,301.08000000000004,0.12292725944779748,300.9,301.3,0.10000000000002274,311.29,0.13703203198301678,311.1,311.5,0.0999999999999659,1523.5,117.30799915890336,1389.0,1757.0,94.0,39.42,7.837346489724719,28.0,53.3,2.1999999999999957,12.6,8.694826047691011,0.0,26.0,2.0,10.199999999999989,6788.133494391073,64821.9,2.0
6856,M,301.1,311.3,1654,30.7,28,0,0,0,0,0,0,301.06,0.09660917832999867,300.9,301.2,0.10000000000002274,311.27000000000004,0.11595018092275419,311.1,311.5,0.10000000000002274,1524.1,118.02866883374256,1389.0,1757.0,143.0,39.25,8.022780066784861,28.0,53.3,-12.2,15.4,8.694826047691498,3.0,28.0,2.0,10.199999999999989,5317.438781515059,50777.799999999996,2.0
6857,M,301.1,311.3,1836,22.8,31,0,0,0,0,0,0,301.05,0.0849836585850545,300.9,301.2,0.0,311.25,0.08498365862773763,311.1,311.4,0.0,1557.9,152.95347876614395,1389.0,1836.0,182.0,36.58,8.650857375620964,22.8,53.3,-7.899999999999999,18.2,8.766096305885956,6.0,31.0,3.0,10.199999999999989,4383.652725113055,41860.8,3.0
6858,L,301.1,311.3,1622,35.6,34,0,0,0,0,0,0,301.04,0.06992058990871419,300.9,301.1,0.0,311.24,0.06992058996034013,311.1,311.3,0.0,1544.4,138.7237062173054,1389.0,1836.0,-214.0,37.34,8.131584511438618,22.8,53.3,12.8,21.0,8.906926143904233,8.0,34.0,3.0,10.199999999999989,6046.853763825538,57743.200000000004,3.0
6859,L,301.0,311.2,1467,45.4,36,0,0,0,0,0,0,301.03,0.0674948558029664,300.9,301.1,-0.10000000000002274,311.22999999999996,0.0674948558561862,311.1,311.3,-0.10000000000002274,1552.2,130.99262065729218,1394.0,1836.0,-155.0,36.55,6.65920415665433,22.8,45.4,9.799999999999997,23.8,8.766096305886915,11.0,36.0,2.0,10.199999999999989,6974.524186528555,66601.8,2.0
6860,M,301.1,311.3,1909,22.7,38,0,0,0,0,0,0,301.03000000000003,0.0674948558029664,300.9,301.1,0.10000000000002274,311.23,0.0674948558561862,311.1,311.3,0.10000000000002274,1593.3,170.5898590186373,1394.0,1909.0,442.0,35.059999999999995,7.941620321655817,22.7,45.4,-22.7,26.5,8.54075198352536,13.0,38.0,2.0,10.199999999999989,4537.9572842818725,43334.299999999996,2.0
6861,L,301.1,311.2,1910,20.2,41,0,0,0,0,0,0,301.04,0.06992058990871419,300.9,301.1,0.0,311.22999999999996,0.0674948558561862,311.1,311.3,-0.10000000000002274,1632.2,194.8924489729276,1394.0,1910.0,1.0,33.5,9.2108631517358,20.2,45.4,-2.5,29.3,8.206366092497992,16.0,41.0,3.0,10.099999999999966,4040.297592026713,38582.0,3.0
6862,H,301.1,311.3,2207,16.6,43,0,0,0,0,0,0,301.05,0.07071067814891659,300.9,301.1,0.0,311.24,0.06992058996034013,311.1,311.3,0.10000000000002274,1713.5,247.07320102889577,1417.0,2207.0,297.0,31.03,10.150648583547394,16.6,45.4,-3.599999999999998,32.0,7.77460252643882,19.0,43.0,2.0,10.199999999999989,3836.53389251488,36636.200000000004,2.0
6863,M,301.1,311.2,1384,49.4,48,0,0,0,0,0,0,301.06,0.06992058990851321,300.9,301.1,0.0,311.23999999999995,0.06992058996034013,311.1,311.3,-0.10000000000002274,1691.7,266.8316364718035,1384.0,2207.0,-823.0,32.7,11.709919821340671,16.6,49.4,32.8,34.9,7.795297727883124,24.0,48.0,5.0,10.099999999999966,7159.64776962909,68369.59999999999,5.0
6864,L,301.1,311.3,1630,29.5,51,0,0,0,0,0,0,301.08000000000004,0.0421637021858254,301.0,301.1,0.0,311.26,0.05163977806132277,311.2,311.3,0.10000000000002274,1713.0,250.46667553899067,1384.0,2207.0,246.0,31.579999999999995,11.391010100562495,16.6,49.4,-19.9,37.6,8.262364471889867,26.0,51.0,3.0,10.199999999999989,5035.44942492884,48085.0,3.0
6865,L,301.1,311.3,1268,60.0,53,0,0,0,0,0,0,301.09000000000003,0.03162277666846372,301.0,301.1,0.0,311.27000000000004,0.048304589273793476,311.2,311.3,0.0,1688.7,282.0398120045361,1268.0,2207.0,-362.0,33.29,14.213096464568007,16.6,60.0,30.5,40.3,8.459708426793211,28.0,53.0,2.0,10.199999999999989,7967.078969503716,76080.0,2.0
6866,L,301.1,311.4,1531,38.7,55,0,0,0,0,0,0,301.09000000000003,0.03162277666846372,301.0,301.1,0.0,311.28,0.06324555329504719,311.2,311.4,0.0999999999999659,1676.4,286.37007913226677,1268.0,2207.0,263.0,34.09,14.276122255944385,16.6,60.0,-21.299999999999997,43.0,8.406346808594337,31.0,55.0,2.0,10.299999999999955,6204.6140749133065,59249.700000000004,2.0
6867,M,301.0,311.3,1454,41.5,57,0,0,0,0,0,0,301.08000000000004,0.042163702185812,301.0,301.1,-0.10000000000002274,311.28000000000003,0.06324555329504719,311.2,311.4,-0.0999999999999659,1638.2,288.1873618942269,1268.0,2207.0,-77.0,35.96,13.851369767804451,16.6,60.0,2.799999999999997,45.6,8.302610031371987,34.0,57.0,2.0,10.300000000000011,6318.894743675391,60341.0,2.0
6868,L,301.0,311.3,1342,50.9,60,0,0,0,0,0,0,301.07000000000005,0.048304589197940784,301.0,301.1,0.0,311.28000000000003,0.06324555329504719,311.2,311.4,0.0,1610.2,303.150054520124,1268.0,2207.0,-112.0,37.489999999999995,14.63029201500934,16.6,60.0,9.399999999999999,48.2,8.337332373776663,36.0,60.0,3.0,10.300000000000011,7153.176088762694,68307.8,3.0
6869,L,301.0,311.2,1363,46.3,62,0,0,0,0,0,0,301.07000000000005,0.048304589197940784,301.0,301.1,0.0,311.28000000000003,0.06324555329504719,311.2,311.4,-0.10000000000002274,1599.8,310.3080190176613,1268.0,2207.0,21.0,37.58,14.687016185884932,16.6,60.0,-4.600000000000001,50.8,8.162243700229942,38.0,62.0,2.0,10.199999999999989,6608.539114360857,63106.899999999994,2.0
6870,L,301.0,311.2,1412,42.1,64,0,0,0,0,0,0,301.06,0.05163977799068769,301.0,301.1,0.0,311.27,0.06749485585681118,311.2,311.4,0.0,1550.1,294.6905910348057,1268.0,2207.0,49.0,39.519999999999996,13.754821376924939,16.6,60.0,-4.199999999999996,53.4,7.763160868254355,41.0,64.0,2.0,10.199999999999989,6225.0867870391985,59445.200000000004,2.0
6871,H,301.0,311.3,1597,39.2,66,0,0,0,0,0,0,301.05,0.05270462771000839,301.0,301.1,0.0,311.28000000000003,0.06324555329504719,311.2,311.4,0.10000000000002274,1518.8,267.5937218994473,1268.0,2207.0,185.0,41.42,11.988401802482954,16.6,60.0,-2.8999999999999986,55.9,7.340148348467788,43.0,66.0,2.0,10.300000000000011,6555.7079979029895,62602.4,2.0
6872,L,301.0,311.3,1349,47.0,71,0,0,0,0,0,0,301.04,0.05163977799091607,301.0,301.1,0.0,311.28000000000003,0.06324555329504719,311.2,311.4,0.0,1433.0,118.34694757364433,1268.0,1630.0,-248.0,44.46,8.27435126695051,29.5,60.0,7.799999999999997,58.7,7.211872926699155,48.0,71.0,5.0,10.300000000000011,6639.546633851788,63403.0,5.0
6873,L,301.0,311.3,1472,35.3,73,0,0,0,0,0,0,301.03000000000003,0.0483045891984327,301.0,301.1,0.0,311.29,0.05676462132208157,311.2,311.4,0.0,1441.8,117.56775824084032,1268.0,1630.0,123.0,43.05,8.536229977116353,29.5,60.0,-11.700000000000003,61.2,7.420691791633675,51.0,73.0,2.0,10.300000000000011,5441.406027625712,51961.6,2.0
6874,L,301.0,311.4,1478,39.5,75,0,0,0,0,0,0,301.02,0.04216370218665942,301.0,301.1,0.0,311.3,0.06666666675395115,311.2,311.4,0.0999999999999659,1426.6,98.8716339502839,1268.0,1597.0,6.0,44.05,7.263340217221553,35.3,60.0,4.200000000000003,63.6,7.633260552766864,53.0,75.0,2.0,10.399999999999977,6113.644023640857,58381.0,2.0
6875,H,300.9,311.3,1295,58.9,77,0,0,0,0,0,0,301.0,0.04714045212505916,300.9,301.1,-0.10000000000002274,311.3,0.06666666675395115,311.2,311.4,-0.0999999999999659,1429.3,94.32337992247164,1295.0,1597.0,-183.0,43.940000000000005,6.9984442715663056,35.3,58.9,19.4,66.0,7.702813338845794,55.0,77.0,2.0,10.400000000000034,7987.5516816296085,76275.5,2.0
6876,M,300.8,311.2,1592,32.9,82,0,0,0,0,0,0,300.96999999999997,0.0674948558034178,300.8,301.0,-0.0999999999999659,311.28000000000003,0.06324555329503827,311.2,311.4,-0.10000000000002274,1435.4,103.18720850957699,1295.0,1597.0,297.0,43.36,7.687392275667831,32.9,58.9,-26.0,68.7,8.138386408441722,57.0,82.0,5.0,10.399999999999977,5484.885669951396,52376.799999999996,5.0
6877,L,300.8,311.2,1430,54.4,85,0,0,0,0,0,0,300.95,0.0849836585857229,300.8,301.0,0.0,311.27,0.06749485585679393,311.2,311.4,0.0,1433.0,102.98543586351869,1295.0,1597.0,-162.0,44.65,8.390768737129902,32.9,58.9,21.5,71.5,8.475454756714683,60.0,85.0,3.0,10.399999999999977,8146.359190268573,77792.0,3.0
6878,M,300.8,311.2,1488,40.1,87,0,0,0,0,0,0,300.93,0.09486832982833406,300.8,301.0,0.0,311.26,0.06992058996061874,311.2,311.4,0.0,1447.6,98.91994518576351,1295.0,1597.0,58.0,43.57,8.189566533095466,32.9,58.9,-14.299999999999997,74.2,8.702490065097793,62.0,87.0,2.0,10.399999999999977,6248.502124283955,59668.8,2.0
6879,H,300.9,311.2,1518,35.0,90,0,0,0,0,0,0,300.91999999999996,0.09189365837137296,300.8,301.0,0.0999999999999659,311.26,0.06992058996061874,311.2,311.4,0.0,1463.1,96.29982116055271,1295.0,1597.0,30.0,42.44,8.542989328488286,32.9,58.9,-5.100000000000001,77.0,8.844332774269818,64.0,90.0,3.0,10.300000000000011,5563.760589507524,53130.0,3.0
6880,H,300.8,311.2,2237,17.0,95,0,0,0,0,0,0,300.9,0.09428090418182761,300.8,301.0,-0.0999999999999659,311.26000000000005,0.06992058996061874,311.2,311.4,0.0,1545.6,260.70639083501766,1295.0,2237.0,719.0,39.93,11.742236205728062,17.0,58.9,-18.0,80.1,9.20688148432884,66.0,95.0,5.0,10.399999999999977,3982.387567445541,38029.0,5.0
6881,M,300.9,311.3,1801,24.6,100,0,0,0,0,0,0,300.89,0.08755950360259399,300.8,301.0,0.0999999999999659,311.26,0.06992058996061874,311.2,311.4,0.10000000000002274,1566.0,272.87278273135684,1295.0,2237.0,-436.0,38.47,12.710804677736041,17.0,58.9,7.600000000000001,83.5,9.686760724471023,71.0,100.0,5.0,10.400000000000034,4639.566862674478,44304.600000000006,5.0
6882,L,301.0,311.4,1573,37.6,103,0,0,0,0,0,0,300.89,0.08755950360259399,300.8,301.0,0.10000000000002274,311.27,0.08232726030514494,311.2,311.4,0.0999999999999659,1588.4,262.0598744137997,1295.0,2237.0,-228.0,37.529999999999994,12.352422164633738,17.0,58.9,13.0,86.7,10.360716405938124,73.0,103.0,3.0,10.399999999999977,6193.628972601254,59144.8,3.0
6883,L,300.9,311.4,2073,21.4,105,0,0,0,0,0,0,300.88,0.07888106380304895,300.8,301.0,-0.10000000000002274,311.28000000000003,0.09189365841035531,311.2,311.4,0.0,1648.5,298.74673405931946,1295.0,2237.0,500.0,36.14,13.37129595647176,17.0,58.9,-16.200000000000003,89.9,10.59821787953348,75.0,105.0,2.0,10.5,4645.59872056937,44362.2,2.0
6884,L,300.9,311.3,1953,19.4,107,0,0,0,0,0,0,300.87,0.06749485580432343,300.8,301.0,0.0,311.27,0.08232726030514494,311.2,311.4,-0.0999999999999659,1696.0,306.2921626305307,1295.0,2237.0,-120.0,34.13,14.28931613323603,17.0,58.9,-2.0,93.1,10.42912588218771,77.0,107.0,2.0,10.400000000000034,3967.643025924693,37888.2,2.0
6885,L,300.8,311.2,1492,39.0,109,0,0,0,0,0,0,300.86,0.06992058991021535,300.8,301.0,-0.0999999999999659,311.26,0.08432740433964918,311.2,311.4,-0.10000000000002274,1715.7,283.09168126244646,1430.0,2237.0,-461.0,32.14,11.586505560828787,17.0,54.4,19.6,96.3,9.832485839178139,82.0,109.0,2.0,10.399999999999977,6093.4331109027635,58188.0,2.0
6886,L,300.8,311.2,1397,48.7,111,0,0,0,0,0,0,300.86,0.06992058991021535,300.8,301.0,0.0,311.26,0.08432740433964918,311.2,311.4,0.0,1696.2,298.8373024462172,1397.0,2237.0,-95.0,33.72,12.72318967694657,17.0,54.4,9.700000000000003,99.2,9.413937657648477,85.0,111.0,2.0,10.399999999999977,7124.4933478354205,68033.90000000001,2.0
6887,M,300.8,311.3,1465,43.2,113,0,0,0,0,0,0,300.86,0.06992058991021535,300.8,301.0,0.0,311.27000000000004,0.08232726030514494,311.2,311.4,0.10000000000002274,1699.7,295.5601273664759,1397.0,2237.0,68.0,32.6,11.088432411001039,17.0,48.7,-5.5,102.0,8.869423130426535,87.0,113.0,2.0,10.5,6627.503862013028,63288.00000000001,2.0
6888,L,300.8,311.3,1782,26.9,116,0,0,0,0,0,0,300.86,0.06992058991021535,300.8,301.0,0.0,311.28,0.07888106384815832,311.2,311.4,0.0,1729.1,286.6501739441662,1397.0,2237.0,317.0,31.28,10.880134803086735,17.0,48.7,-16.300000000000004,104.9,8.130190649664222,90.0,116.0,3.0,10.5,5019.825237464987,47935.799999999996,3.0
6889,M,300.9,311.4,1434,45.4,118,0,0,0,0,0,0,300.86,0.06992058991021535,300.8,301.0,0.0999999999999659,311.3,0.08164965816403692,311.2,311.4,0.0999999999999659,1720.7,294.6429289081177,1397.0,2237.0,-348.0,32.32,11.738426924706387,17.0,48.7,18.5,107.7,7.196449741975905,95.0,118.0,2.0,10.5,6817.633049408281,65103.6,2.0
6890,H,300.9,311.4,1387,42.7,121,0,0,0,0,0,0,300.87,0.06749485580432343,300.8,301.0,0.0,311.32000000000005,0.07888106384869273,311.2,311.4,0.0,1635.7,248.07483190001534,1387.0,2073.0,-47.0,34.89,10.786354548430523,19.4,48.7,-2.6999999999999957,110.3,6.7831490556389324,100.0,121.0,3.0,10.5,6202.017024986339,59224.9,3.0
6891,M,300.9,311.4,1532,41.5,126,0,0,0,0,0,0,300.87,0.06749485580432343,300.8,301.0,0.0,311.33000000000004,0.0823272603059202,311.2,311.4,0.0,1608.8,242.68488942567942,1387.0,2073.0,145.0,36.58,10.308335354351836,19.4,48.7,-1.2000000000000028,112.9,7.355270219367355,103.0,126.0,5.0,10.5,6657.872590997728,63578.0,5.0
6892,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,0,300.86,0.051639777993034326,300.8,300.9,0.0,311.34,0.09660917836860454,311.2,311.5,0.10000000000002274,1602.0,244.74340304353873,1387.0,2073.0,-27.0,36.93,10.405772970381062,19.4,48.7,-0.3999999999999986,115.5,8.03118920209955,105.0,129.0,3.0,10.600000000000023,6477.492812804116,61855.5,3.0
